phone_threshold, name_threshold, address_threshold, training_data_precision, training_data_recall, test_data_precision, test_data_recall
1.0, 0.2, 0.0, 0.913, 0.955, 0.947, 0.955
1.0, 0.3, 0.0, 0.957, 1.000, 0.946, 0.946
0.1, 0.7, 0.0, 0.955, 0.955, 0.951, 0.866
1.0, 0.2, 0.0, 0.913, 0.955, 0.947, 0.955
0.1, 0.3, 0.1, 0.840, 0.955, 0.943, 0.893
0.0, 0.3, 0.1, 0.880, 1.000, 0.937, 0.929
1.0, 0.3, 0.4, 0.957, 1.000, 0.942, 0.866
1.0, 0.3, 0.0, 0.917, 1.000, 0.946, 0.946
0.1, 0.2, 0.0, 0.880, 1.000, 0.947, 0.955
1.0, 0.2, 0.1, 0.917, 1.000, 0.944, 0.902
1.0, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
0.2, 0.1, 0.0, 0.808, 0.955, 0.947, 0.964
1.0, 0.2, 0.0, 0.846, 1.000, 0.947, 0.955
1.0, 0.2, 0.4, 0.957, 1.000, 0.942, 0.875
1.0, 0.1, 0.0, 0.957, 1.000, 0.947, 0.964
1.0, 0.3, 0.0, 0.880, 1.000, 0.946, 0.946
0.2, 0.7, 0.0, 1.000, 1.000, 0.951, 0.866
0.2, 0.1, 0.1, 0.917, 1.000, 0.944, 0.911
